Rec No	Cod Imput	Tipo Movim	Fecha Comprob	Periodo Contable	Num Comprob	Descripcion	Importe	Actividad	Tipo Proveedor	Cod Provincia	Nro Ordenpago	Memo
234	90,498	Facturas Cuenta Corriente	78,625	78,651	2,467	COMERCIAL EUSEBIA S.A.	7,170.00	0	2	13	0	
235	155	Facturas Cuenta Corriente	78,628	78,651	2,492	COMERCIAL EUSEBIA S.A.	22,474.26	0	2	13	0	
236	53	Facturas Cuenta Corriente	78,628	78,651	2,492	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
237	155	Facturas Cuenta Corriente	78,632	78,651	2,510	COMERCIAL EUSEBIA S.A.	2,928.40	0	2	13	0	
238	155	Facturas Cuenta Corriente	78,639	78,651	2,532	COMERCIAL EUSEBIA S.A.	35,585.57	0	2	13	0	
239	53	Facturas Cuenta Corriente	78,639	78,651	2,532	COMERCIAL EUSEBIA S.A.	1,300.00	0	2	13	0	
240	90,103	Facturas Cuenta Corriente	78,643	78,651	2,568	COMERCIAL EUSEBIA S.A.	3,131.80	0	2	13	0	
241	155	Facturas Cuenta Corriente	78,646	78,651	2,583	COMERCIAL EUSEBIA S.A.	18,444.43	0	2	13	0	
242	53	Facturas Cuenta Corriente	78,646	78,651	2,583	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
243	155	Facturas Cuenta Corriente	78,650	78,651	2,619	COMERCIAL EUSEBIA S.A.	21,633.94	0	2	13	0	
244	53	Facturas Cuenta Corriente	78,650	78,651	2,619	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
245	10,313	Facturas Cuenta Corriente	78,636	78,651	2,521	COMERCIAL EUSEBIA S.A.	24,477.00	0	2	13	0	
246	100,086	Facturas Cuenta Corriente	78,621	78,621	31,316	BANCO DE SANTA FE	1,188.52	0	16	252	0	
247	10,200	Facturas Cuenta Corriente	78,642	78,651	80,026,884	API	399	0	21	252	0	
248	60,705	Facturas Cuenta Corriente	78,641	78,651	204,405	COMUNA EUSEBIA	172.31	0	26	13	0	
249	60,705	Facturas Cuenta Corriente	78,641	78,651	20,411	COMUNA EUSEBIA	519.63	0	26	13	0	
250	60,705	Facturas Cuenta Corriente	78,641	78,651	2,042	COMUNA EUSEBIA	380.06	0	26	13	0	
251	60,705	Facturas Cuenta Corriente	78,641	78,651	204,161	COMUNA EUSEBIA	358.9	0	26	13	0	
252	60,705	Facturas Cuenta Corriente	78,641	78,651	2,049	COMUNA EUSEBIA	123.6	0	26	13	0	
253	60,705	Facturas Cuenta Corriente	78,641	78,651	20,410	COMUNA EUSEBIA	123.98	0	26	13	0	
254	60,705	Facturas Cuenta Corriente	74,179	74,206	20,412	COMUNA EUSEBIA	753.47	0	26	13	0	
255	60,705	Facturas Cuenta Corriente	78,641	78,651	204,432	COMUNA EUSEBIA	362.14	0	2	13	0	
256	100,052	Facturas Cuenta Corriente	78,681	78,682	4,290,450	SENASA	146.1	0	19	252	0	
257	100,052	Facturas Cuenta Corriente	78,663	78,682	3,221,064	SENASA	19.6	0	19	252	0	
258	60,705	Facturas Cuenta Corriente	78,671	78,682	20,516,405	COMUNA EUSEBIA	172.31	0	26	13	0	
259	60,705	Facturas Cuenta Corriente	78,671	78,682	2,051,611	COMUNA EUSEBIA	519.63	0	26	13	0	
260	60,705	Facturas Cuenta Corriente	78,671	78,682	20,516,432	COMUNA EUSEBIA	362.14	0	26	13	0	
261	60,705	Facturas Cuenta Corriente	78,671	78,682	205,162	COMUNA EUSEBIA	380.06	0	26	13	0	
262	60,705	Facturas Cuenta Corriente	78,671	78,682	205,161	COMUNA EUSEBIA	358.9	0	26	13	0	
263	60,705	Facturas Cuenta Corriente	78,671	78,682	205,169	COMUNA EUSEBIA	123.6	0	26	13	0	
264	60,705	Facturas Cuenta Corriente	78,671	78,682	2,051,610	COMUNA EUSEBIA	123.98	0	26	13	0	
265	60,705	Facturas Cuenta Corriente	78,671	78,682	2,051,612	COMUNA EUSEBIA	753.47	0	26	13	0	
266	90,456	Facturas Cuenta Corriente	78,533	78,561	30,116	SANCOR SEGUROS	423.46	0	14	18	0	
267	100,087	Facturas Cuenta Corriente	78,545	78,561	42,505	Sociedad Rural De Rafaela	40	0	18	252	0	
268	100,077	Facturas Cuenta Corriente	78,502	78,531	3,122,015	SANCOR SEGUROS	117.05	0	14	18	0	
269	10,041	Ventas Cuenta Corriente	78,651	78,651	1,379	PEIRETTI MIGUEL S.R.L.	341,606.91	0	3	96	0	
270	80,304	Facturas Cuenta Corriente	78,536	78,561	44,811	OPER.DE ESTAC.DE SERV. SA	431.15	0	5	252	0	
271	100,088	Facturas Cuenta Corriente	78,636	78,651	1,542,016	SANCOR SEGUROS	122	0	14	18	0	
273	100,077	Facturas Cuenta Corriente	78,636	78,651	15,042,016	SANCOR SEGUROS	150.9	0	14	18	0	
274	100,077	Facturas Cuenta Corriente	78,636	78,651	15,042,016	SANCOR SEGUROS	150.9	0	14	18	0	
275	90,456	Facturas Cuenta Corriente	78,624	78,651	3,042,016	SANCOR SEGUROS	335.85	0	14	18	0	
276	100,077	Facturas Cuenta Corriente	78,576	78,589	15,022,016	SANCOR SEGUROS	127	0	14	18	0	
277	90,456	Facturas Cuenta Corriente	78,568	78,589	7,022,016	SANCOR SEGUROS	423.46	0	14	18	0	
278	100,077	Facturas Cuenta Corriente	78,576	78,589	15,022,016	SANCOR SEGUROS	117.05	0	14	18	0	
279	100,077	Facturas Cuenta Corriente	78,545	78,561	4,538,415	SANCOR SEGUROS	117.05	0	14	18	0	
280	100,074	Facturas Cuenta Corriente	78,590	78,589	181	CASTELLARI Fer. Y PONS EDITA	63,915.74	0	6	13	0	
281	100,074	Facturas Cuenta Corriente	78,621	78,621	201	CASTELLARI Fer. Y PONS EDITA	90,002.61	0	6	13	0	
282	100,088	Facturas Cuenta Corriente	78,544	78,591	229,998	SANCOR SEGUROS	3,558.41	0	14	18	0	
283	100,077	Facturas Cuenta Corriente	78,605	78,621	4,538,415	SANCOR SEGUROS	150.9	0	14	18	0	
284	100,077	Facturas Cuenta Corriente	78,605	78,621	4,502,292	SANCOR SEGUROS	150.9	0	14	18	0	
285	90,456	Facturas Cuenta Corriente	78,596	78,621	6,001,146	SANCOR SEGUROS	335.85	0	14	18	0	
286	100,074	Facturas Cuenta Corriente	78,651	78,651	203	CASTELLARI Fer. Y PONS EDITA	56,533.00	0	6	13	0	
287	100,086	Facturas Cuenta Corriente	78,622	78,651	401	BANCO DE SANTA FE	1,188.62	0	16	252	0	
288	10,228	Orden de Pago	78,571	78,571	1	ABC	170	0	24	252	1	
289	10,228	Orden de Pago	78,534	78,534	2	ANDRETICH HUGO A	800	0	8	252	2	
290	100,086	Documento de Contado	79,292	79,292	3	EXTRACTO DE CUENTA	130.17	0	8	252	3	
291	10,228	Orden de Pago	78,592	78,592	4	ANDRETICH HUGO A	900	0	8	252	4	
292	10,228	Orden de Pago	78,625	78,625	5	ANDRETICH HUGO A	900	0	8	252	5	
293	10,228	Orden de Pago	78,577	78,577	6	CASTELLARI Fer. Y PONS EDITA	132,057.63	0	6	13	6	
294	10,228	Orden de Pago	78,610	78,610	7	CASTELLARI Fer. Y PONS EDITA	77,338.05	0	6	13	7	
295	100,050	Cobranza	78,840	78,840	1	COOP AGR.GANAD.BDO.DE YRIGOYEN	228,099.05	0	4	200	1	
296	10,041	Ventas Cuenta Corriente	78,682	78,682	1,409	PEIRETTI MIGUEL S.R.L.	461,600.00	0	3	96	0	
297	100,050	Factura Cuenta Corriente	78,682	78,682	8,859	COOP AGR.GANAD.BDO.DE YRIGOYEN	145,396.84	5	4	200	0	
298	100,050	Factura Cuenta Corriente	78,654	78,682	8,684	COOP AGR.GANAD.BDO.DE YRIGOYEN	46,845.58	2	4	200	0	
299	100,050	Factura Cuenta Corriente	78,664	78,682	8,726	COOP AGR.GANAD.BDO.DE YRIGOYEN	4,893.20	2	4	200	0	
300	100,075	Facturas Cuenta Corriente	78,655	78,682	61	ANDRETICH HUGO A	900	0	8	252	0	
301	30,601	Facturas Cuenta Corriente	78,649	78,652	93	TULIO F. VARZZI	798.35	0	5	115	0	
302	100,083	Facturas Cuenta Corriente	78,643	78,652	20,089	CARUBELLI ALBERTO E HIJOS SRL	950	0	28	115	0	
303	90,482	Facturas Cuenta Corriente	78,643	78,652	20,089	CARUBELLI ALBERTO E HIJOS SRL	566	0	28	115	0	
304	100,076	Facturas Cuenta Corriente	78,653	78,682	250	TORRAZA LUIS ORDEÑADORAS	2,045.72	0	15	115	0	
305	100,083	Facturas Cuenta Corriente	78,636	78,652	133	TORRAZA LUIS ORDEÑADORAS	2,600.00	0	15	115	0	
306	206	Facturas Cuenta Corriente	78,636	78,652	133	TORRAZA LUIS ORDEÑADORAS	6,072.58	0	15	115	0	
307	204	Facturas Cuenta Corriente	78,674	78,682	382	TORRAZA LUIS ORDEÑADORAS	2,219.70	0	15	115	0	
308	10,130	Facturas Cuenta Corriente	78,665	78,682	232	INFORMATICA CAYASTA	31,500.00	0	18	252	0	
309	100,083	Facturas Cuenta Corriente	78,681	78,682	497	TORRAZA LUIS ORDEÑADORAS	500	0	15	115	0	
310	90,482	Facturas Cuenta Corriente	78,681	78,682	497	TORRAZA LUIS ORDEÑADORAS	116.57	0	15	115	0	
311	100,084	Facturas Cuenta Corriente	78,670	78,682	65	PUSSETTO JORGE Y KESSEL CRISTI	73,942.05	0	18	13	0	
312	204	Facturas Cuenta Corriente	78,649	78,652	424	INSUTAMBO AYR	994.7	0	13	253	0	
313	204	Facturas Cuenta Corriente	78,671	78,682	464	INSUTAMBO AYR	1,558.70	0	13	253	0	
314	201	Facturas Cuenta Corriente	78,675	78,655	54	PIOVANO DANILO PABLO	1,892.00	0	18	13	0	
315	60,602	Facturas Cuenta Corriente	78,682	78,682	53	FORNARI PEDRO EMILIO	11,827.50	0	9	13	0	
316	60,602	Facturas Cuenta Corriente	78,651	78,652	52	FORNARI PEDRO EMILIO	9,975.00	0	9	252	0	
317	90,456	Facturas Cuenta Corriente	78,652	78,682	6,001,146	SANCOR SEGUROS	335.85	0	14	18	0	
318	100,077	Facturas Cuenta Corriente	78,666	78,682	4,304,376	SANCOR SEGUROS	165.83	0	14	18	0	
319	100,077	Facturas Cuenta Corriente	78,666	78,682	4,502,292	SANCOR SEGUROS	150.9	0	14	18	0	
320	100,077	Facturas Cuenta Corriente	78,666	78,682	4,538,415	SANCOR SEGUROS	150.9	0	14	18	0	
321	100,077	Facturas Cuenta Corriente	78,666	78,682	4,584,971	SANCOR SEGUROS	150.9	0	14	18	0	
322	100,077	Facturas Cuenta Corriente	78,666	78,682	4,584,970	SANCOR SEGUROS	150.9	0	14	18	0	
												
												
323	100,088	Facturas Cuenta Corriente	78,605	78,652	229,998	SANCOR SEGUROS	122	0	14	18	0	
324	100,088	Facturas Cuenta Corriente	78,605	78,652	229,998	SANCOR SEGUROS	479	0	14	18	0	
325	90,456	Facturas Cuenta Corriente	78,630	78,652	6,433,214	SANCOR SEGUROS	441.56	0	14	18	0	
326	90,482	Facturas Cuenta Corriente	78,648	78,652	80	TULIO F. VARZZI	5,687.52	0	5	115	0	
327	155	Facturas Cuenta Corriente	78,682	78,682	2,850	COMERCIAL EUSEBIA S.A.	36,499.59	0	2	13	0	
328	53	Facturas Cuenta Corriente	78,682	78,682	2,850	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
329	155	Facturas Cuenta Corriente	78,655	78,682	2,659	COMERCIAL EUSEBIA S.A.	19,911.69	0	2	13	0	
330	53	Facturas Cuenta Corriente	78,655	78,682	2,659	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
331	90,100	Facturas Cuenta Corriente	78,668	78,682	2,743	COMERCIAL EUSEBIA S.A.	79,800.00	0	2	13	0	
332	90,498	Facturas Cuenta Corriente	78,672	78,652	2,781	COMERCIAL EUSEBIA S.A.	5,736.00	0	2	13	0	
333	10,304	Facturas Cuenta Corriente	78,658	78,682	2,685	COMERCIAL EUSEBIA S.A.	2,918.46	0	2	13	0	
334	10,194	Facturas Cuenta Corriente	78,658	78,682	2,685	COMERCIAL EUSEBIA S.A.	556.63	0	2	13	0	
335	155	Facturas Cuenta Corriente	78,662	78,682	2,700	COMERCIAL EUSEBIA S.A.	11,148.80	0	2	13	0	
336	90,103	Facturas Cuenta Corriente	78,662	78,682	2,700	COMERCIAL EUSEBIA S.A.	11,487.56	0	2	13	0	
337	53	Facturas Cuenta Corriente	78,662	78,682	2,700	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
338	10,173	Facturas Cuenta Corriente	78,662	78,682	2,700	COMERCIAL EUSEBIA S.A.	1,210.00	0	2	13	0	
339	53	Facturas Cuenta Corriente	78,664	78,652	2,727	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
340	155	Facturas Cuenta Corriente	78,664	78,652	2,727	COMERCIAL EUSEBIA S.A.	16,577.56	0	2	13	0	
341	90,103	Facturas Cuenta Corriente	78,664	78,652	2,727	COMERCIAL EUSEBIA S.A.	12,490.91	0	2	13	0	
342	155	Facturas Cuenta Corriente	78,674	78,682	2,792	COMERCIAL EUSEBIA S.A.	31,367.16	0	2	13	0	
343	53	Facturas Cuenta Corriente	78,674	78,682	2,792	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
344	10,304	Facturas Cuenta Corriente	78,674	78,682	2,792	COMERCIAL EUSEBIA S.A.	2,918.46	0	2	13	0	
345	10,194	Facturas Cuenta Corriente	78,674	78,682	2,792	COMERCIAL EUSEBIA S.A.	556.63	0	2	13	0	
346	155	Facturas Cuenta Corriente	78,679	78,682	2,839	COMERCIAL EUSEBIA S.A.	28,240.76	0	2	13	0	
347	53	Facturas Cuenta Corriente	78,679	78,682	2,839	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
348	10,173	Facturas Cuenta Corriente	78,679	78,682	2,839	COMERCIAL EUSEBIA S.A.	605	0	2	13	0	
349	10,008	Facturas Cuenta Corriente	78,682	78,682	129	SANTA CRUZ DANIEL DOMINGO	36,928.00	0	7	13	0	
350	100,086	Facturas Cuenta Corriente	78,653	78,682	501	BANCO DE SANTA FE	827.91	0	16	252	0	
351	10,041	Ventas Cuenta Corriente	78,712	78,712	1,450	PEIRETTI MIGUEL S.R.L.	441,760.90	0	3	96	0	
352	10,704	Ventas Cuenta Corriente	78,710	78,712	6,237,389	COMERCIAL EISEBIA S.A.	130,597.41	0	29	13	0	
353	80,304	Facturas Cuenta Corriente	78,699	78,712	53,923	OPER.DE ESTAC.DE SERV. SA	761.28	0	5	252	0	
354	80,304	Facturas Cuenta Corriente	78,703	78,712	58,461	OPER.DE ESTAC.DE SERV. SA	645.26	0	5	252	0	
355	80,304	Facturas Cuenta Corriente	78,711	78,712	66,994	LOS FERTO SRL	592.11	0	5	252	0	
356	80,304	Facturas Cuenta Corriente	78,685	78,712	57,568	OPER.DE ESTAC.DE SERV. SA	437.73	0	5	252	0	
357	80,304	Facturas Cuenta Corriente	78,696	78,712	66,125	LOS FERTO SRL	610.25	0	5	252	0	
358	100,074	Facturas Cuenta Corriente	78,712	78,712	205	CASTELLARI Fer. Y PONS EDITA	65,346.00	0	6	13	0	
359	10,008	Facturas Cuenta Corriente	78,712	78,712	130	SANTA CRUZ DANIEL DOMINGO	35,340.87	0	7	13	0	
360	100,075	Facturas Cuenta Corriente	78,685	78,712	79	ANDRETICH HUGO A	900	0	8	252	0	
361	100,076	Facturas Cuenta Corriente	78,692	78,712	18,062	FERRETERIA LA TUERCA FLOJA	882.89	0	10	13	0	
362	100,076	Facturas Cuenta Corriente	78,678	78,683	21,560	GOMERIA SANTA EUSEBIA	1,250.48	0	11	13	0	
363	100,076	Facturas Cuenta Corriente	78,678	78,682	21,561	GOMERIA SANTA EUSEBIA	3,156.22	0	11	13	0	
364	60,602	Facturas Cuenta Corriente	78,712	78,712	54	FORNARI PEDRO EMILIO	11,827.50	0	9	252	0	
365	60,501	Facturas Cuenta Corriente	78,707	78,712	848	ABC	259	0	24	252	0	
366	60,501	Facturas Cuenta Corriente	78,711	78,712	861	ABC	32	0	24	252	0	
367	100,077	Facturas Cuenta Corriente	78,697	78,712	4,584,971	SANCOR SEGUROS	150.9	0	14	18	0	
368	100,077	Facturas Cuenta Corriente	78,697	78,712	4,304,376	SANCOR SEGUROS	165.83	0	14	18	0	
369	100,077	Facturas Cuenta Corriente	78,697	78,712	4,584,970	SANCOR SEGUROS	150.9	0	14	18	0	
370	100,077	Facturas Cuenta Corriente	78,697	78,712	4,538,415	SANCOR SEGUROS	150.9	0	14	18	0	
371	100,077	Facturas Cuenta Corriente	78,697	78,712	4,502,292	SANCOR SEGUROS	150.9	0	14	18	0	
372	90,456	Facturas Cuenta Corriente	78,687	78,712	6,001,146	SANCOR SEGUROS	335.85	0	14	18	0	
373	70,302	Facturas Cuenta Corriente	78,687	78,712	6,433,214	SANCOR SEGUROS	441.56	0	14	18	0	
374	100,088	Facturas Cuenta Corriente	78,666	78,683	229,998	SANCOR SEGUROS	122	0	14	18	0	
375	100,088	Facturas Cuenta Corriente	78,665	78,683	112,989	SANCOR SEGUROS	479	0	14	18	0	
376	90,427	Facturas Cuenta Corriente	78,710	78,712	6,318	MAROZZI DISRTRIBUIDORA	2,390.10	0	25	252	0	
377	150	Facturas Cuenta Corriente	78,695	78,712	1,423,221	EPE	3,367.68	0	25	208	0	
378	10,187	Facturas Cuenta Corriente	78,695	78,712	1,423,222	EPE	1,363.51	0	25	208	0	
379	201	Facturas Cuenta Corriente	78,703	78,712	74	PIOVANO DANILO PABLO	4,000.00	0	18	13	0	
380	205	Facturas Cuenta Corriente	78,703	78,712	74	PIOVANO DANILO PABLO	2,192.34	0	18	13	0	
381	10,026	Facturas Cuenta Corriente	78,703	78,712	74	PIOVANO DANILO PABLO	3,966.00	0	18	13	0	
382	10,100	Nota de Débito	78,667	78,683	91	COMERCIAL EUSEBIA S.A.	16,009.52	0	2	13	0	
383	10,182	Facturas Cuenta Corriente	78,684	78,712	309	ELECTRICIDAD DEL AUT.ZLAUVINEN	3,305.79	0	17	252	0	
384	205	Facturas Cuenta Corriente	78,699	78,712	73	PIOVANO DANILO PABLO	11,271.94	0	18	13	0	
385	10,313	Facturas Cuenta Corriente	78,683	78,712	2,905	COMERCIAL EUSEBIA S.A.	36,819.00	0	2	13	0	
386	155	Facturas Cuenta Corriente	78,690	78,712	2,970	COMERCIAL EUSEBIA S.A.	33,812.44	0	2	13	0	
387	53	Facturas Cuenta Corriente	78,690	78,712	2,970	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
388	155	Facturas Cuenta Corriente	78,698	78,712	3,027	COMERCIAL EUSEBIA S.A.	29,196.00	0	2	13	0	
389	53	Facturas Cuenta Corriente	78,698	78,712	3,027	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
390	155	Facturas Cuenta Corriente	78,698	78,712	3,027	COMERCIAL EUSEBIA S.A.	7,200.00	0	2	13	0	
391	90,100	Facturas Cuenta Corriente	78,698	78,712	3,020	COMERCIAL EUSEBIA S.A.	31,575.00	0	2	13	0	
392	90,498	Facturas Cuenta Corriente	78,697	78,712	2,983	COMERCIAL EUSEBIA S.A.	5,736.00	0	2	13	0	
393	90,498	Facturas Cuenta Corriente	78,697	78,712	2,983	COMERCIAL EUSEBIA S.A.	5,736.00	0	2	13	0	
394	155	Facturas Cuenta Corriente	78,703	78,712	3,050	COMERCIAL EUSEBIA S.A.	36,325.78	0	2	13	0	
395	53	Facturas Cuenta Corriente	78,703	78,712	3,050	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
396	10,014	Facturas Cuenta Corriente	78,703	78,712	3,050	COMERCIAL EUSEBIA S.A.	17,242.37	0	2	13	0	
397	53	Facturas Cuenta Corriente	78,703	78,712	3,050	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
398	155	Facturas Cuenta Corriente	78,709	78,712	3,107	COMERCIAL EUSEBIA S.A.	34,184.23	0	2	13	0	
399	53	Facturas Cuenta Corriente	78,709	78,712	3,107	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
400	60,501	Facturas Cuenta Corriente	78,705	78,712	2,151	D.Y.S.C.A.	1,692.97	0	30	252	0	
401	90,502	Nota de Crédito	78,690	78,712	102	COMERCIAL EUSEBIA S.A.	16,009.52	0	2	13	0	
402	90,103	Facturas Cuenta Corriente	78,683	78,712	2,902	COMERCIAL EUSEBIA S.A.	14,005.51	0	2	13	0	
403	58	Facturas Cuenta Corriente	78,683	78,712	2,902	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
404	60,501	Facturas Cuenta Corriente	78,711	78,712	2,190	D.Y.S.C.A.	110	0	30	252	0	
405	100,086	Facturas Cuenta Corriente	78,683	78,712	601	BANCO DE SANTA FE	795.71	0	16	252	0	
406	10,041	Ventas Cuenta Corriente	78,743	78,743	1,488	PEIRETTI MIGUEL S.R.L.	471,450.21	0	3	96	0	
407	10,703	Ventas Cuenta Corriente	78,742	78,743	6,470,748	COMERCIAL EISEBIA S.A.	75,178.85	0	29	13	0	
408	100,050	Facturas Cuenta Corriente	78,723	78,723	9,049	COOP AGR.GANAD.BDO.DE YRIGOYEN	46,750.10	5	4	0	0	
409	100,073	Facturas Cuenta Corriente	78,710	78,712	3,134	COMERCIAL EUSEBIA S.A.	13,712.73	0	2	13	0	
410	70,771	Facturas Cuenta Corriente	78,739	78,743	141,292	LOS FERTO SRL	84.29	0	5	252	0	
411	80,304	Facturas Cuenta Corriente	78,739	78,743	141,291	LOS FERTO SRL	727.84	0	5	252	0	
412	80,304	Facturas Cuenta Corriente	78,725	78,743	101,908	OPER.DE ESTAC.DE SERV. SA	701.94	0	5	252	0	
413	80,304	Facturas Cuenta Corriente	78,716	78,743	54,943	OPER.DE ESTAC.DE SERV. SA	519.43	0	5	252	0	
414	80,304	Facturas Cuenta Corriente	78,704	78,713	58,500	OPER.DE ESTAC.DE SERV. SA	441.29	0	5	252	0	
415	80,304	Facturas Cuenta Corriente	78,740	78,743	56,279	OPER.DE ESTAC.DE SERV. SA	418.62	0	5	252	0	
416	80,304	Facturas Cuenta Corriente	78,739	78,743	102,472	OPER.DE ESTAC.DE SERV. SA	701.95	0	5	252	0	
												
417	80,304	Facturas Cuenta Corriente	78,723	78,743	55,335	OPER.DE ESTAC.DE SERV. SA	422.1	0	5	252	0	
418	100,076	Facturas Cuenta Corriente	78,724	78,743	13,474	PINTURERIA LAURENTI	3,518.28	0	10	252	0	
419	70,302	Facturas Cuenta Corriente	78,715	78,743	6,433,214	SANCOR SEGUROS	489.07	0	14	18	0	
420	100,077	Facturas Cuenta Corriente	78,727	78,743	4,584,971	SANCOR SEGUROS	150.9	0	14	18	0	
421	100,077	Facturas Cuenta Corriente	78,727	78,743	4,584,970	SANCOR SEGUROS	150.9	0	14	18	0	
422	100,077	Facturas Cuenta Corriente	78,727	78,743	4,538,415	SANCOR SEGUROS	150.9	0	14	18	0	
												
423	100,077	Facturas Cuenta Corriente	78,727	78,743	4,502,292	SANCOR SEGUROS	150.9	0	14	18	0	
424	100,077	Facturas Cuenta Corriente	78,686	78,713	4,898,565	SANCOR SEGUROS	165.83	0	14	18	0	
												
425	90,456	Facturas Cuenta Corriente	78,715	78,743	6,001,146	SANCOR SEGUROS	375.6	0	14	18	0	
426	100,088	Facturas Cuenta Corriente	78,696	78,713	229,998	SANCOR SEGUROS	479	0	14	18	0	
427	24	Facturas Cuenta Corriente	78,732	78,743	3	BELTRAMINO ARIEL	2,000.00	0	19	13	0	
428	24	Facturas Cuenta Corriente	78,712	78,713	1	BELTRAMINO ARIEL	1,800.00	0	19	13	0	
429	24	Facturas Cuenta Corriente	78,626	78,713	936	BELTRAMINO ARIEL	1,800.00	0	19	13	0	
430	100,075	Facturas Cuenta Corriente	78,716	78,743	97	ANDRETICH HUGO A	900	0	8	252	0	
431	204	Facturas Cuenta Corriente	78,715	78,743	461	GARZA LUCAS EMANUEL	17,100.00	0	18	36	0	
432	60,501	Facturas Cuenta Corriente	78,727	78,743	880	ABC	54	0	24	252	0	
433	155	Facturas Cuenta Corriente	78,713	78,743	3,156	COMERCIAL EUSEBIA S.A.	33,366.08	0	2	13	0	
434	53	Facturas Cuenta Corriente	78,713	78,743	3,156	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
435	155	Facturas Cuenta Corriente	78,719	78,743	3,189	COMERCIAL EUSEBIA S.A.	36,390.00	0	2	13	0	
436	53	Facturas Cuenta Corriente	78,719	78,743	3,189	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
437	155	Facturas Cuenta Corriente	78,726	78,743	3,214	COMERCIAL EUSEBIA S.A.	18,716.04	0	2	13	0	
438	90,103	Facturas Cuenta Corriente	78,726	78,743	3,214	COMERCIAL EUSEBIA S.A.	13,722.83	0	2	13	0	
439	53	Facturas Cuenta Corriente	78,726	78,743	3,214	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
440	155	Facturas Cuenta Corriente	78,728	78,743	3,243	COMERCIAL EUSEBIA S.A.	32,974.30	0	2	13	0	
441	53	Facturas Cuenta Corriente	78,728	78,743	3,243	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
442	155	Facturas Cuenta Corriente	78,734	78,743	3,272	COMERCIAL EUSEBIA S.A.	31,332.88	0	2	13	0	
443	53	Facturas Cuenta Corriente	78,734	78,743	3,272	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
444	155	Facturas Cuenta Corriente	78,740	78,743	3,324	COMERCIAL EUSEBIA S.A.	36,804.28	0	2	13	0	
445	53	Facturas Cuenta Corriente	78,740	78,743	3,324	COMERCIAL EUSEBIA S.A.	650	0	2	13	0	
446	90,498	Facturas Cuenta Corriente	78,742	78,743	3,351	COMERCIAL EUSEBIA S.A.	9,560.00	0	2	13	0	
447	10,010	Facturas Cuenta Corriente	78,700	78,713	613	TORRAZA LUIS ORDEÑADORAS	2,368.07	0	15	115	0	
448	31,101	Facturas Cuenta Corriente	78,732	78,743	396	BARBERIS FERNANDO ARIEL	2,942.15	0	18	252	0	
449	204	Facturas Cuenta Corriente	78,709	78,713	517	INSUTAMBO AYR	1,044.30	0	13	253	0	
450	70,771	Facturas Cuenta Corriente	78,717	78,743	2,053	CORREO ANDREANI S.A.	247.93	0	12	252	0	
451	100,076	Facturas Cuenta Corriente	78,741	78,743	65,469	ELECTRO RAFAELA	128.1	0	10	252	0	
452	100,076	Facturas Cuenta Corriente	78,741	78,743	65,468	ELECTRO RAFAELA	863.66	0	10	252	0	
453	100,086	Facturas Cuenta Corriente	78,713	78,743	701	BANCO DE SANTA FE	580.29	0	16	252	0	
454	10,202	Facturas Cuenta Corriente	78,738	78,743	1,798,621	COMERCIAL EUSEBIA S.A.	17,925.55	0	2	13	0	
455	80,304	Facturas Cuenta Corriente	78,730	78,743	77,969	PETRORAFAELA S.R.L.	614.58	0	5	252	0	
456	70,771	Facturas Cuenta Corriente	78,719	78,743	272	QUINTANA CLAUDIA ALEJANDRA	8,264.46	0	2	252	0	
457	70,771	Facturas Cuenta Corriente	78,719	78,743	273	QUINTANA CLAUDIA ALEJANDRA	8,264.46	0	2	252	0	
458	70,771	Facturas Cuenta Corriente	78,719	78,743	274	QUINTANA CLAUDIA ALEJANDRA	3,710.74	0	2	252	0	
459	70,771	Facturas Cuenta Corriente	78,719	78,743	274	QUINTANA CLAUDIA ALEJANDRA	3,710.74	0	2	252	0	
460	10,192	Facturas Cuenta Corriente	78,709	78,712	1,655,467	COMERCIAL EUSEBIA S.A.	20,477.60	0	2	13	0	
461	10,041	Ventas Cuenta Corriente	78,858	78,865	1,527	PEIRETTI MIGUEL S.R.L.	511,114.84	0	3	96	0	
462	100,050	Factura Cuenta Corriente	78,766	78,774	9,211	COOP AGR.GANAD.BDO.DE YRIGOYEN	180,230.80	2	4	200	0	
